Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
21,21,1,Pants,1,0.10565281098172283,17,M,Black,Winter,2.8,1,Express,Yes,Yes,50,1,2,20.29632237,1,0.10769166527476198
22,31,1,Pants,1,0.06346880542916636,32,M,Charcoal,Winter,4.1,1,2-Day Shipping,Yes,Yes,22,3,5,8.487346516,1,0.06013028227826958
23,56,1,Pants,1,0.18107503663144908,4,M,Peach,Summer,3.2,1,Standard,Yes,Yes,32,3,0,12.30361621,0,0.18193586103223652
24,31,1,Pants,1,0.20602298141435954,35,XL,White,Winter,4.4,1,2-Day Shipping,Yes,Yes,40,2,6,14.15904608,1,0.21066477367629866
25,18,1,Jacket,3,0.5862959821084291,8,M,Green,Fall,2.9,1,Express,Yes,Yes,16,3,6,16.40174961,2,0.6233088358109237
26,18,1,Hoodie,1,0.5673247474357986,42,M,Silver,Summer,3.6,1,Express,Yes,Yes,14,4,0,24.62939903,2,0.5678135961249374
27,38,1,Jewelry,0,0.3577542993753374,27,M,Red,Spring,3.6,1,Standard,Yes,Yes,13,2,0,9.991844554,0,0.35276432269918157
28,56,1,Shorts,1,0.3720984036400093,16,L,Cyan,Summer,5.0,1,Standard,Yes,Yes,7,0,2,17.85586096,2,0.3660430933689661
29,54,1,Handbag,0,0.031156011413588335,32,M,Gray,Fall,4.4,1,Standard,Yes,Yes,41,4,2,19.81036422,1,0.032946383831635215
30,31,1,Dress,1,0.06354592426929898,49,S,Black,Fall,4.1,1,2-Day Shipping,Yes,Yes,14,2,6,6.161260318,2,0.06601803908468348
31,57,1,Jewelry,0,0.13865967455849465,32,L,Black,Winter,4.7,1,Standard,Yes,Yes,16,2,4,20.1886213,0,0.1457741773843327
32,33,1,Dress,1,0.4706177219094625,47,L,Brown,Winter,4.7,1,Standard,Yes,Yes,45,5,4,9.263103092,0,0.49135627192249876
33,36,1,Jacket,3,0.3921878614945632,15,M,Silver,Summer,4.9,1,Standard,Yes,Yes,37,5,0,6.626289825,1,0.4013696342074495
34,54,1,Pants,1,0.12011259350659367,5,L,Green,Summer,3.3,1,Standard,Yes,Yes,45,1,5,28.72213843,0,0.11796392183063303
35,36,1,T-shirt,1,0.08629598210842906,33,L,Violet,Spring,4.6,1,Store Pickup,Yes,Yes,38,4,5,29.14080083,2,0.08192750960414232
36,54,1,Blouse,1,0.4339477134263901,20,M,Cyan,Summer,4.0,1,Standard,Yes,Yes,48,2,1,25.2099337,0,0.46066477367629866
37,35,1,T-shirt,1,0.04692681422071412,12,M,Maroon,Winter,4.6,1,2-Day Shipping,Yes,Yes,44,4,3,12.61534423,1,0.044471354601636884
38,35,1,Jeans,1,0.4234209917482841,13,S,Cyan,Summer,2.8,1,Standard,Yes,Yes,10,4,6,7.44180285,0,0.4251712042759312
39,29,1,Dress,1,0.42770108737564594,8,M,Red,Winter,3.7,1,2-Day Shipping,Yes,Yes,44,5,2,22.10582566,2,0.46016368799064644
40,70,1,Pants,1,0.22028996683889876,2,S,Turquoise,Summer,4.2,1,Standard,Yes,Yes,18,2,4,16.00381234,1,0.23605311508267912
41,69,1,Handbag,0,0.3196575923498111,17,L,Beige,Winter,4.6,1,Standard,Yes,Yes,31,3,5,8.050955871,2,0.3240771671955905
42,67,1,Scarf,0,0.11486851237757384,1,M,Orange,Spring,4.5,1,Standard,Yes,Yes,40,5,0,17.37942275,1,0.12406046433940204
43,20,1,Coat,3,0.4071874759003625,41,M,Beige,Spring,4.1,1,Standard,Yes,Yes,15,4,0,5.859713028,0,0.42646567563053284
44,25,1,Scarf,0,0.2708799259659135,34,L,Lavender,Fall,3.7,1,Next Day Air,Yes,Yes,19,4,3,27.73301005,1,0.27388508434942377
45,39,1,Hat,0,0.3233207372561117,16,S,Silver,Summer,4.6,1,Store Pickup,Yes,Yes,45,4,6,11.46949954,1,0.3331384666778019
46,50,1,Socks,1,0.10734942546464102,41,XL,Indigo,Fall,2.9,1,Standard,Yes,Yes,25,4,0,21.56305711,0,0.10639719392016034
47,57,1,Shirt,1,0.44474435104496035,4,L,White,Summer,2.9,1,Standard,Yes,Yes,45,1,5,12.7927769,2,0.4544429597461166
48,55,1,Jewelry,0,0.2817536824246164,25,M,Charcoal,Winter,4.5,1,Standard,Yes,Yes,36,1,6,18.00170053,0,0.2894604977451144
49,42,1,Shirt,1,0.31418215470039335,27,M,Orange,Summer,2.7,1,Store Pickup,Yes,Yes,38,1,4,18.66775698,1,0.325246367128779
50,68,1,Hoodie,1,0.051361147528341165,29,S,Indigo,Spring,4.6,1,Standard,Yes,Yes,34,3,1,9.621361388,0,0.05524469684316019
51,49,1,Blouse,1,0.05930438806200355,19,M,Red,Spring,3.7,1,Store Pickup,Yes,Yes,39,3,1,29.23961569,1,0.0585435109403708
52,59,1,Skirt,1,0.20714120459628288,44,XL,Gray,Winter,4.7,1,Store Pickup,Yes,Yes,7,2,5,24.37832058,0,0.21212627359278435
53,42,1,T-shirt,1,0.5058224724300147,1,M,Green,Summer,2.6,1,Standard,Yes,Yes,26,2,6,28.48747354,0,0.5341155837648237
54,29,1,Skirt,1,0.264710418755302,23,S,Peach,Winter,3.9,1,2-Day Shipping,Yes,Yes,35,2,6,27.37068376,2,0.264239184900618
55,47,1,Coat,3,0.33261355749209537,30,M,Brown,Summer,4.2,1,Standard,Yes,Yes,35,3,1,19.94749947,1,0.3578169366961751
56,40,1,Jacket,3,0.38347343255957433,39,M,Lavender,Winter,3.0,1,Standard,Yes,Yes,49,2,0,28.04685588,2,0.40871889093034913
57,41,1,Backpack,0,0.35089072260353205,23,XL,Brown,Summer,4.7,1,Standard,Yes,Yes,46,2,6,7.212312551,1,0.3490896943377318
58,21,1,Coat,3,0.701164494486003,47,M,White,Summer,4.4,1,Standard,Yes,Yes,17,3,3,9.89957156,0,0.6957157173876733
59,69,1,Hoodie,1,0.4494486002930516,24,M,Charcoal,Summer,4.2,1,Standard,Yes,Yes,29,5,4,6.130682223,1,0.4777434441289461
60,63,1,Belt,0,0.32760083288347347,17,L,Yellow,Spring,4.6,1,Standard,Yes,Yes,4,3,6,13.13325827,2,0.3351428094204109
61,50,1,Sweater,1,0.48557877689519546,11,L,Brown,Summer,4.0,1,Store Pickup,Yes,Yes,17,1,6,14.71693224,2,0.4797895440120261
62,55,1,Scarf,0,0.11108968921107426,42,M,Orange,Winter,4.7,1,Standard,Yes,Yes,21,2,2,11.78372579,2,0.11921663604476365
63,30,1,Sneakers,2,0.23694763630754992,23,S,Magenta,Spring,3.8,1,Standard,Yes,Yes,31,2,3,25.71843773,1,0.24503090028394858
64,33,1,Sunglasses,0,0.31071180689442435,2,L,Lavender,Winter,2.7,1,2-Day Shipping,Yes,Yes,43,2,6,13.91883317,2,0.30712376816435616
65,65,1,Boots,2,0.08687437340942394,0,S,Green,Fall,4.8,1,Standard,Yes,Yes,18,3,3,12.02336274,2,0.08814932353432436
66,65,1,Backpack,0,0.14799105421454462,29,M,Purple,Spring,4.8,1,Store Pickup,Yes,Yes,44,5,2,18.56740208,2,0.15658927676632706
67,31,1,Blouse,1,0.10233670085601912,37,S,Magenta,Winter,4.7,1,Standard,Yes,Yes,3,5,2,8.523105624,0,0.10652246534157342
68,45,1,Coat,3,0.9101951106655357,6,L,Gray,Winter,4.4,1,Standard,Yes,Yes,49,3,4,25.05492452,0,0.9541924169032905
69,57,1,Handbag,0,0.1944937148145292,43,L,Silver,Summer,3.9,1,Store Pickup,Yes,Yes,21,1,2,6.863766092,1,0.19467178887589778
70,48,1,Belt,0,0.14128171512300455,41,S,Cyan,Summer,4.4,1,Standard,Yes,Yes,5,1,6,29.67217342,1,0.1363788207783531
71,22,1,Belt,0,0.3424462096090075,0,M,Magenta,Fall,4.2,1,Next Day Air,Yes,Yes,32,3,2,24.30611923,2,0.36140805077668287
72,36,1,Dress,1,0.29671473741034937,45,L,Gold,Summer,2.9,1,Standard,Yes,Yes,34,0,0,9.967892038,0,0.3113829964924002
73,18,1,Dress,1,0.18122927431171437,9,M,Olive,Winter,2.9,1,Express,Yes,Yes,21,0,2,5.138052928,2,0.19609153165191248
74,48,1,Pants,1,0.36241998920336244,10,M,Teal,Spring,2.7,1,Standard,Yes,Yes,43,0,1,25.38653571,2,0.3723484215800902
75,49,1,Gloves,0,0.018508521631834654,13,L,Violet,Spring,4.5,1,Store Pickup,Yes,Yes,3,1,4,22.6714336,0,0.01904125605478537
76,64,1,Scarf,0,0.32274234595511686,43,M,Blue,Summer,2.7,1,Standard,Yes,Yes,21,2,0,23.2251792,0,0.34103056622682476
77,50,1,Hat,0,0.05371327215238684,7,S,Teal,Summer,4.2,1,Standard,Yes,Yes,32,5,4,24.28175867,0,0.05415901119091364
78,22,1,Dress,1,0.5455386750983265,7,L,Gold,Summer,3.3,1,Standard,Yes,Yes,36,3,3,6.851116293,1,0.5764990813429096
79,50,1,Skirt,1,0.4061078121385055,26,M,Maroon,Spring,4.7,1,Standard,Yes,Yes,50,5,3,13.96164321,1,0.4063387339235009
80,38,1,Jacket,3,0.3639623660060153,14,M,Olive,Winter,2.6,1,Store Pickup,Yes,Yes,43,0,2,7.896726488,2,0.3652079505595457
81,19,1,Sandals,2,0.33982416904449764,31,XL,Blue,Summer,3.3,1,Next Day Air,Yes,Yes,24,2,2,26.57758565,1,0.3442876231835644
82,67,1,Shoes,2,0.5199352201742887,45,L,Maroon,Summer,2.6,1,Standard,Yes,Yes,36,2,2,20.58245317,0,0.5329463838316352
83,19,1,Pants,1,0.09312099946016811,9,S,Olive,Spring,4.0,1,Standard,Yes,Yes,21,2,2,13.27245062,0,0.09048772340070152
84,36,1,Dress,1,0.20286110896892112,42,M,Turquoise,Summer,4.1,1,Standard,Yes,Yes,34,0,6,6.588958757,1,0.21559211625187907
85,52,1,Coat,3,0.19800262204056454,2,S,Peach,Spring,4.4,1,Standard,Yes,Yes,42,0,2,12.77455804,2,0.2008100885251378
86,53,1,Sunglasses,0,0.23467263052363693,30,M,Charcoal,Winter,4.5,1,Standard,Yes,Yes,2,3,1,13.12958305,2,0.25434274260898615
87,24,1,Hoodie,1,0.30188169969923656,27,L,Pink,Spring,3.7,1,Standard,Yes,Yes,47,1,1,23.24015446,1,0.3194421246033071
88,52,1,Shoes,2,0.508483072414591,34,M,Green,Fall,3.7,1,Store Pickup,Yes,Yes,44,3,3,20.93893678,2,0.5412142976448974
89,33,1,T-shirt,1,0.40036245854862346,49,M,Orange,Fall,3.5,1,Standard,Yes,Yes,35,2,4,27.18031856,2,0.4165274761984299
90,47,1,Jacket,3,0.8882933600678647,4,XL,Pink,Fall,3.6,1,Standard,Yes,Yes,15,1,5,16.80537313,2,0.949056288625355
91,25,1,Hat,0,0.11922572684506824,39,L,Violet,Summer,2.9,1,Express,Yes,Yes,29,2,4,7.989856148,0,0.12790212126273595
92,44,1,Scarf,0,0.35150767332459326,39,S,Green,Winter,4.6,1,Store Pickup,Yes,Yes,18,2,2,22.83111968,0,0.3472106230165358
93,61,1,Jacket,3,0.3780751137502893,42,M,Olive,Winter,4.4,1,Standard,Yes,Yes,13,5,2,24.01962622,1,0.38216134959078
94,37,1,Sweater,1,0.47431942623582946,8,M,Purple,Fall,4.5,1,Standard,Yes,Yes,46,2,6,19.03192994,0,0.48509270085184564
95,58,1,Skirt,1,0.3114058764556182,27,S,Silver,Spring,4.6,1,Standard,Yes,Yes,28,2,6,24.2741795,2,0.32896275263069985
96,37,1,Sneakers,2,0.15308089766329913,24,L,Pink,Fall,3.8,1,Standard,Yes,Yes,48,4,4,17.34488991,0,0.14932353432436946
97,32,1,Gloves,0,0.333770340094085,7,S,Gold,Spring,3.6,1,Standard,Yes,Yes,43,5,2,18.06832073,1,0.33810756639385336
98,21,1,Shoes,2,0.3102490938536285,45,M,Teal,Winter,4.8,1,Standard,Yes,Yes,37,1,0,15.68852546,0,0.3239101386337064
99,20,1,Jeans,1,0.4410812061386597,31,XL,Teal,Spring,2.6,1,Express,Yes,Yes,20,0,0,5.635478169,2,0.4355269751127443
100,26,1,Hoodie,1,0.5229814143595282,24,XL,Indigo,Summer,3.7,1,2-Day Shipping,Yes,Yes,33,3,5,7.697285675,2,0.5230081843995323
101,62,1,Sunglasses,0,0.22406879000539828,40,M,Maroon,Fall,2.7,1,Store Pickup,Yes,Yes,31,1,3,5.785729642,1,0.2409804576582596
102,27,1,Coat,3,0.3064702706871289,33,XL,White,Spring,4.6,1,Standard,Yes,Yes,50,2,1,20.91026028,0,0.30173709704359447
103,51,1,Socks,1,0.3419834965682117,35,L,Violet,Winter,4.8,1,Standard,Yes,Yes,35,2,5,12.85889953,0,0.3706781359612494
104,54,1,Boots,2,0.15481607156628366,47,L,Red,Winter,4.0,1,Standard,Yes,Yes,22,5,1,17.71426728,0,0.15525304827125438
105,55,1,Sunglasses,0,0.0014652579625202347,28,L,Pink,Spring,4.4,1,Store Pickup,Yes,Yes,1,4,4,27.68916185,2,0.0016285284783698062
106,69,1,Backpack,0,0.20532891185316574,31,M,Charcoal,Fall,3.6,1,Standard,Yes,Yes,4,0,0,11.23230573,1,0.20594621680307335
107,64,1,Jacket,3,0.6717050975553328,22,L,White,Summer,3.7,1,Standard,Yes,Yes,31,2,4,15.25957308,0,0.7112076165024219
108,28,1,Sneakers,2,0.556836585177759,19,L,Olive,Winter,3.1,1,2-Day Shipping,Yes,Yes,46,4,3,23.88877846,2,0.5887756806413896
109,70,1,Socks,1,0.21867047119611324,25,L,Purple,Spring,3.4,1,Store Pickup,Yes,Yes,32,0,1,10.71995414,2,0.2180975446801403
110,58,1,T-shirt,1,0.3974705020436493,0,M,Violet,Spring,2.6,1,Store Pickup,Yes,Yes,43,0,3,6.924497746,2,0.39410389176549193
111,56,1,Backpack,0,0.24246163337703405,31,M,Black,Summer,4.0,1,Standard,Yes,Yes,26,5,3,12.24378632,0,0.24686821446467344
112,26,1,Belt,0,0.034202205598827785,20,L,Purple,Summer,5.0,1,2-Day Shipping,Yes,Yes,9,2,0,9.030532181,0,0.03490896943377318
113,37,1,Gloves,0,0.09427778206215778,8,M,Red,Spring,4.3,1,Standard,Yes,Yes,28,4,1,28.24244131,0,0.0993819943210289
114,44,1,Hat,0,0.35154623274465957,29,L,Maroon,Winter,3.1,1,Store Pickup,Yes,Yes,20,4,5,25.20300949,0,0.36537497912142974
115,70,1,Coat,3,0.8968535513225883,20,S,Blue,Summer,3.7,1,Standard,Yes,Yes,9,1,6,20.83509391,0,0.9117254050442626
116,53,1,Skirt,1,0.45993676255109134,49,M,Gray,Spring,3.8,1,Standard,Yes,Yes,48,3,2,26.78651475,0,0.4729413729747787
117,55,1,Shoes,2,0.47867664070332383,45,S,Blue,Spring,3.4,1,Standard,Yes,Yes,12,5,0,25.09180192,0,0.49273425755804245
118,50,1,Sandals,2,0.22179378422148535,40,L,Yellow,Summer,4.6,1,Standard,Yes,Yes,29,1,3,9.664251472,0,0.22181393018206114
119,50,1,Sweater,1,0.17891570910773502,16,L,Orange,Fall,4.8,1,Standard,Yes,Yes,27,1,1,27.31397496,0,0.19387840320694838
120,38,1,Coat,3,0.663337703400941,49,M,Orange,Fall,4.3,1,Standard,Yes,Yes,44,1,0,18.48355605,2,0.7057791882411892
121,64,1,Hat,0,0.3602606616796484,47,L,Red,Summer,4.0,1,Store Pickup,Yes,Yes,32,0,0,25.18600388,0,0.3531401369634208
122,19,1,Shorts,1,0.5160792781676564,45,M,Olive,Winter,4.2,1,Standard,Yes,Yes,11,1,3,27.4022825,1,0.5380825121095708
123,40,1,Backpack,0,0.0085216318346572,46,L,Brown,Spring,4.8,1,Standard,Yes,Yes,44,1,3,12.95008687,2,0.005511942542174714
124,57,1,Sweater,1,0.2804812215624278,17,L,Brown,Fall,3.1,1,Standard,Yes,Yes,46,1,6,7.751298113,0,0.27388508434942377
125,44,1,Sweater,1,0.568442970617722,27,M,Gray,Spring,3.1,1,Standard,Yes,Yes,50,4,0,10.69837906,1,0.5645565391681978
126,49,1,Shorts,1,0.19387676409346805,4,M,Indigo,Winter,3.6,1,Standard,Yes,Yes,45,5,2,15.67769472,0,0.20131117421079006
127,43,1,Shorts,1,0.4802575769260431,23,L,Pink,Spring,3.9,1,Store Pickup,Yes,Yes,48,1,2,25.45036915,1,0.5035075997995657
128,24,1,Sweater,1,0.13160330068635767,23,M,Gray,Winter,4.8,1,Standard,Yes,Yes,26,2,6,26.51826458,1,0.13345582094538166
129,20,1,Scarf,0,0.3492326675406802,4,M,Gold,Spring,4.7,1,Next Day Air,Yes,Yes,21,2,3,5.173803263,1,0.351511608485051
130,24,1,Dress,1,0.3269067633222797,37,XL,Olive,Summer,4.2,1,Express,Yes,Yes,49,4,1,17.76868256,1,0.35092700851845665
131,44,1,Scarf,0,0.2374489087684121,16,L,Violet,Fall,3.7,1,Standard,Yes,Yes,13,4,3,15.43527508,2,0.23083347252380154
132,28,1,Skirt,1,0.115485463098635,18,L,Indigo,Summer,3.9,1,2-Day Shipping,Yes,Yes,46,2,6,10.55269526,2,0.11750459328545182
133,30,1,Backpack,0,0.32895041258579477,30,M,Orange,Fall,4.7,1,2-Day Shipping,Yes,Yes,42,4,6,7.996634183,1,0.32942208117588107
134,52,1,Sweater,1,0.41698156859720836,25,M,Violet,Winter,2.5,1,Standard,Yes,Yes,25,5,0,13.44037929,0,0.41982629029564056
135,43,1,Hat,0,0.12863422534125088,42,L,Gray,Fall,4.9,1,Store Pickup,Yes,Yes,25,1,4,28.5727426,1,0.13479204944045434
136,43,1,Sandals,2,0.6590961671936454,15,M,Purple,Fall,4.1,1,Standard,Yes,Yes,12,4,5,13.0800733,2,0.6577584766995156
137,39,1,Blouse,1,0.5190097940926969,39,M,White,Winter,3.3,1,Store Pickup,Yes,Yes,4,3,5,17.96976554,0,0.512151327877067
138,68,1,Sneakers,2,0.43398627284645647,5,M,Turquoise,Spring,4.7,1,Standard,Yes,Yes,38,4,6,22.57547397,2,0.44621680307332556
139,68,1,Skirt,1,0.4688054291663454,9,M,Maroon,Winter,4.4,1,Standard,Yes,Yes,42,0,6,14.09074006,2,0.4748204442959746
140,49,1,Coat,3,0.7530654738952727,8,M,White,Fall,3.8,1,Store Pickup,Yes,Yes,30,5,0,29.29455207,0,0.7529647569734425
141,63,1,Shirt,1,0.5014652579625203,32,L,Yellow,Fall,3.9,1,Standard,Yes,Yes,50,2,6,29.06118237,1,0.5245949557374311
142,56,1,Gloves,0,0.13098634996529654,45,M,Turquoise,Fall,4.9,1,Store Pickup,Yes,Yes,45,4,6,11.2945574,1,0.1408468348087523
143,37,1,Jacket,3,0.6015655124546928,26,L,Violet,Fall,3.1,1,Standard,Yes,Yes,33,2,3,17.43121265,1,0.6496993485886087
144,30,1,Coat,3,0.5423382432328218,24,M,Beige,Fall,2.7,1,2-Day Shipping,Yes,Yes,25,4,5,12.52195775,1,0.5555787539669284
145,19,1,Shoes,2,0.281946479524948,29,M,Silver,Fall,3.2,1,Standard,Yes,Yes,25,1,4,12.12101236,0,0.286621012193085
146,24,1,Jewelry,0,0.009832652116912158,24,M,Teal,Fall,4.5,1,Standard,Yes,Yes,44,3,5,5.922173684,0,0.011190913646233508
147,52,1,Skirt,1,0.4676100871442894,5,S,Black,Fall,4.0,1,Standard,Yes,Yes,21,5,3,20.23910835,0,0.48801570068481714
148,63,1,Shoes,2,0.1698928048122156,11,M,Purple,Summer,3.5,1,Standard,Yes,Yes,31,0,3,17.56697558,2,0.17341740437614833
149,37,1,Gloves,0,0.2728850158093623,49,M,Gray,Fall,2.6,1,Store Pickup,Yes,Yes,47,3,0,6.286968781,0,0.28908468348087524
150,38,1,Pants,1,0.35320428780751145,7,M,White,Summer,3.2,1,Standard,Yes,Yes,14,4,4,11.96616161,1,0.3796141640220478
151,35,1,Boots,2,0.11803038482301226,4,L,Cyan,Fall,4.9,1,Standard,Yes,Yes,17,3,2,27.70664715,2,0.119926507432771
152,28,1,Sunglasses,0,0.20112593506593662,33,L,Turquoise,Fall,4.5,1,2-Day Shipping,Yes,Yes,3,5,0,10.98904727,1,0.2028979455486888
153,30,1,Shirt,1,0.44462867278476137,39,S,Brown,Summer,4.3,1,2-Day Shipping,Yes,Yes,42,5,0,8.622371802,1,0.43561048939368635
154,69,1,Hoodie,1,0.3072800185085217,32,M,Maroon,Winter,3.2,1,Standard,Yes,Yes,22,3,0,17.23631901,0,0.3217387673292133
155,41,1,Dress,1,0.4491401249325211,35,M,Charcoal,Fall,3.6,1,Standard,Yes,Yes,21,5,5,29.64126135,0,0.4731084015366628
156,63,1,Socks,1,0.26000616950721067,18,S,Olive,Spring,4.3,1,Standard,Yes,Yes,21,0,5,11.05138179,1,0.2797728411558376
157,35,1,Shorts,1,0.05899591270147297,24,M,Lavender,Fall,4.0,1,2-Day Shipping,Yes,Yes,40,3,0,21.80338869,1,0.05524469684316019
158,36,1,Hat,0,0.31206138659674565,44,S,Yellow,Fall,3.0,1,Standard,Yes,Yes,1,0,3,24.04049038,2,0.31388842492066144
159,25,1,Shirt,1,0.24751291740572226,6,XL,Teal,Fall,4.1,1,Standard,Yes,Yes,50,0,4,10.9409386,0,0.2634457992316686
160,58,1,Gloves,0,0.05567980257576926,28,M,Charcoal,Fall,3.8,1,Standard,Yes,Yes,39,0,2,23.20540872,2,0.058501753799899775
161,27,1,Gloves,0,0.20606154083442585,42,M,Orange,Summer,4.6,1,2-Day Shipping,Yes,Yes,34,5,4,14.19457832,2,0.2061132453649574
162,65,1,Backpack,0,0.2356751754453613,33,M,Olive,Fall,3.0,1,Standard,Yes,Yes,29,5,3,20.80764576,2,0.24782862869550693
163,54,1,Sunglasses,0,0.3577542993753374,4,M,Turquoise,Summer,3.0,1,Standard,Yes,Yes,31,4,1,20.83824277,1,0.3585685652246534
164,54,1,Skirt,1,0.33724068790005407,45,M,Purple,Summer,3.4,1,Store Pickup,Yes,Yes,8,3,6,18.3943671,2,0.34240855186236846
165,59,1,Handbag,0,0.14926351507673327,7,S,Purple,Spring,2.6,1,Store Pickup,Yes,Yes,5,2,3,7.257244251,2,0.15738266243527643
166,42,1,Handbag,0,0.13488085139199507,16,S,Yellow,Winter,2.8,1,Standard,Yes,Yes,7,1,4,25.88256239,1,0.1334975780858527
167,46,1,Sneakers,2,0.08706717050975554,7,XL,Indigo,Fall,4.0,1,Store Pickup,Yes,Yes,30,1,4,13.01950162,0,0.093452480374144
168,33,1,Gloves,0,0.01526953034626359,3,M,Green,Fall,4.0,1,2-Day Shipping,Yes,Yes,14,2,2,9.66296276,0,0.016995156171705363
169,34,1,Shoes,2,0.6845453844374182,17,M,Magenta,Summer,3.0,1,2-Day Shipping,Yes,Yes,5,1,3,6.019378539,2,0.6904960748287957
170,27,1,Jacket,3,0.5244466723220483,27,S,Gold,Summer,3.3,1,2-Day Shipping,Yes,Yes,3,4,2,19.77232358,1,0.562719224987473
171,52,1,Shirt,1,0.2993753373949256,49,M,Maroon,Fall,2.6,1,Standard,Yes,Yes,46,5,1,21.93910905,0,0.3083347252380157
172,29,1,Shorts,1,0.13156474126629136,45,M,Blue,Summer,3.6,1,2-Day Shipping,Yes,Yes,4,2,6,5.414695723,2,0.13550192082846169
173,54,1,Jewelry,0,0.14826097015500886,26,M,Violet,Summer,3.9,1,Standard,Yes,Yes,42,2,1,17.80232646,2,0.14949056288625354
174,25,1,Hat,0,0.22063700161949565,10,M,Turquoise,Fall,3.4,1,Next Day Air,Yes,Yes,30,1,0,10.66239438,1,0.2383915149490563
175,41,1,Shoes,2,0.3443741806123236,44,L,Brown,Winter,3.5,1,Standard,Yes,Yes,37,5,0,21.12931976,2,0.3491314514782028
176,53,1,Coat,3,0.5910773501966531,35,L,Violet,Fall,2.8,1,Standard,Yes,Yes,2,0,0,9.359160725,0,0.5869383664606648
177,53,1,Backpack,0,0.2320120305390607,28,L,Black,Spring,2.7,1,Standard,Yes,Yes,30,2,5,22.27344345,1,0.24724402872891266
178,21,1,Hoodie,1,0.0802421531580165,15,L,Magenta,Fall,3.7,1,Standard,Yes,Yes,47,0,4,14.66838366,0,0.07975613829964925
179,61,1,Skirt,1,0.056219634456697774,11,L,Lavender,Fall,4.3,1,Standard,Yes,Yes,21,4,5,28.41824972,0,0.055871053950225485
180,64,1,Boots,2,0.7346340711035707,12,M,Violet,Fall,4.9,1,Store Pickup,Yes,Yes,9,0,3,8.438023604,0,0.7506681142475363
